ItemID,Sentiment,SentimentText
2588,0, I got a D in foundation mock http://twitpic.com/7slt4
2589,0, i don't think i'll be able to wear my hair extensions all week i don't have enough time to put them on really busy week
2590,0, i dont understand twitter
2591,0, I don't wanna go to work...
2592,0," I don't wanna. What I do want, I can't have... fun times."
2593,0, I don't want a million followers and sending out the exact same tweet is annoying. How can people with 0 updates have followers? So sad.
2594,0, I don't want to go to work
2595,0, i feel bad i woke you up!!! but thats awesome do it so i can be addicted to you too 
2596,0," i feel bad. I love you sweetheart, more than anything!"
2597,0, i feel like my insides are slowly being torn from my body...
2598,0, i feel like shit
2599,0, i feel like such a loser.  i hate hills
2600,0, i feel lonely.
2601,1, i feel proud that took up the whole thing
2602,0, i feel really alone
2603,0," i feel really really really fucking sick, fml."
2604,0, I feel so disconnected without AIM. WORK DAMMIT.
2605,0,#NAME?
2606,0, I FEEL SO..... REPLACED.
2607,0," I feel terrible. Gosh, how do I manage to ruin it so quickly? I've been home for an hour and I've already messed something up!!!!"
2608,0, I feel the way this sign looks stay up twitter peeps
2609,0, i fell down the stairs LOL!  stoooopid straightener!
2610,0,- I felt really sad when I heard that Paul McCartney's squirrel was going to be shot  Fortunately I'd got the w.. http://htxt.it/l/qKpSIk
2611,0, I found out my mum has got cancer off the womb and she was supposed to go for an operation on Saturday but she didn't go and I feel upset
2612,0, i go on twitter nd find out he has a girl :'(
2613,1, i got my eye on u! Lol
2614,0, I got scolded for not waiting and spending MORE to find my perfect storage solution...  saddies Guess I should have *hangs head*
2615,0, I got so scared tonight. Love you @kristengraham
2616,0, i got yelled at 4 helping the cats by my neighbor
2617,0, i got you anytime man. Just holla if you need me. 
2618,1, i gotta remember to update more frequently i don't have my blackberry it was so much easier  how is everyone doing?
2619,0, I guess all the finger-crossing in the world couldn't help her.
2620,0, I guess I'm no Sherlock
2621,0, i had 107 followers when i went to bed now i have 102 what happen  it better not have been any of my VIP or maybe some non VIP got mad
2622,0, I had a bad thought
2623,0, i had a freaky dream last night
2624,0," I had to postpone the photoshoot. Stupid Wisconsin weather. Why can't it be sunny? Working out, tanning, preschool grad night, then out!"
2625,1, I has a huge pack of giant buttons &amp; a bag of doritos.  @shinydan is fab! oh &amp; he brought me coffee and is making sausage butty for lunch
2626,0, i has no followers to message to
2627,0," I has sazzy's cruddy disease, i feel so sicky!"
2628,0, i hate bad days.
2629,0,- I hate being offered an opportunity you know you can't take... The right decision isn't always the fun one 
2630,0, I hate budget cut. It's not making me happy.
2631,0, I hate fighting
2632,0, I hate how everything is so easy in OS X ...but at the same time...I love it. #OSX
2633,1,"- I GOT A,  6/A IN MY SPANISH EXAM!! Im Soo Happy "
2634,1, i got it nowww!!
2635,1, I GOT MAIL! yay for mail
2636,0, i got mosquito bites ALL OVER. is West Nile still a threat?! D:
2637,0, i got my hair confused with my curly noodles...
2638,0, i got scolded by my mother via skype. told me to go to sleep. doesn't she know by now that her daughter is nocturnal.
2639,0, i got sun burned bad at work!
2640,0, i got the wrong damn monster. Ugghhh now i gotta go back to the shopette! at like.....4 in the morning. not pleased.
2641,1, i gotta take a whiz. lol
2642,0, i gotta work today
2643,0," I guess I see it differently. Jason told then he was removing the questions and Andrew responds to that, in the link you sent."
2644,0, I had 6 followers and I joined 2 days ago they un followed me! :1
2645,0, I had a feeling of impending doom &amp; then hear about this. NO GOOD. NO GOOD.
2646,1, i had a wonderful day with O.  Haight and Thai food.
2647,0, I had too many gummy octopus... The gummy hurt my tummy
2648,0, i has to do the dishes 
2649,1, i has veggies tooo! lots of corm and peppers though and like 2 carrots
2650,0, i hate being in love. out of love. in love. hates it
2651,0, I hate germantown it keeps me from friends! Lols
2652,0," I hate it here. I hate everything. I don't understand why we only fight when my dads here. Anywho, I might leave sunday night."
2653,0, i hate it when they wake me up with a wrong number and my step dad vacumming EVERY saturday morning.
2654,0, I hate muscle spasms. Fuck you spasms!!!!! http://twitpic.com/6e4a7
2655,0, I hate my job! I want to fly a plane soon! :  I hate my job! I want to fly a plane soon!  http://tinyurl.com/mm9wod
2656,0, I hate packing!
2657,0, i hate rain and people.
2658,0, i hate songs that will NEVER be my life.
2659,0, I hate the Rain! It puts a dampner on my sunday! I hope its gonna be sunny 2morrow! We need the good weather!
2660,0, I hate the scale.
2661,0, i hate this family. Save me!
2662,0, I hate watchin' this episode! Boulton the stations tough guy left frightened and angry - and in need of a HIV test after raid gone wrong!
2663,0, I hate when my bf beats da dogs. But I guess that the only way to teach these pitts.
2664,0, i hate when my boyfriend has a bad day!
2665,0, i hate work. havent done much today. im trying! i have artists block. cant draw 
2666,0, i hate work. I'm so sorry Aly.
2667,1, I have already completed work on &quot;mechanisms&quot; that boredom ... Now I have to study the map of Africa! tomorrow..BASEBALL! its SO cool
2668,0," I have an appt, but u all should go hear about palimpsests &amp; other interesting things tomorrow @machineproject http://tinyurl.com/m6qxqa"
2669,0, I have no hair left trying to book train to Sheffield for Sun .. anyone ? I'm helping a pal fufill a dream to see Beyonce ... STRESS !
2670,0, i have one thing perfect going for me that i want. I have one bad thing not going for me at all that i want more than anything in the ...
2671,0, i have something to say thats going to keep you from smiling
2672,0, I have that sad and disappointed feeling in my gut...
2673,0, last day of weekend.
2674,0, Last day of year 11 today. Boswells 04-09 (L)
2675,1, LAST Day To Enter http://tinyurl.com/r3qhor
2676,0, last episode of buffy always makes me cryy
2677,0, last time seeing my kids. 2 of the greatest kids in the world.
2678,1, last tweet for the night!  VOTE for @GoodeMovement here: http://tinyurl.com/lv6969 and with that same determination... #squarespace!
2679,1, last tweet for the night! VOTE for @GoodeMovement here: http://tinyurl.com/lv6969 and with that same determination... #squarespace !!
2680,1, Laughter is one of the best things that God has given us
2681,0,- laying in bed b/c I have nothing to do! 
2682,0, leaving florida want to live there forever! Texan*Girl
2683,1,"- leaving for Seattle in ~14 hours!! Just one more day of work to survive, then we're off  to celebrate 3 years of wedded bliss "
2684,0, leaving this hotel room sucks. They upgraded up to a two bedroom suite. Oh well.
2685,0, leaving tomorrow. miss home. mum's incessantly whining to go shopping. i wanna stay home.
2686,0,#NAME?
2687,0, less and less people have been partying lately.
2688,0, lets get like icecream after to make u feel better!
2689,1, life is a mystery.!!! LOL freakin marriah.!!! LOL *blast off.!!* LOL
2690,1, life never ceases to amuse me. Wouldnt want it any other way!
2691,0, life sucks. but it would suck a lot more if i didn't have the beautiful check yes gingerette to keep me company.
2692,1," lifes complete. all time low were a-fucking-mazing, disapointed that the venue didn't let them sign though"
2693,0," listenin to trey songs, kanye west song say u will remix. Its only one her, I only want her."
2694,1, listening to @ddlovato music. ;) you're a trainwreck but i wouldn't love you if you changed..
2695,1,#NAME?
2696,0, LittleBoxOfEvil We are just like that 
2697,1, LOL. @elieehinojas...have you seen my new presentation...
2698,0, lol@teedramoses
2699,0, Lola hurt her leg... Of course this happens the day before we leave...
2700,1, lolz  iT.SR|TCE|TBE|
2701,0, LONELY. lol. i'm so boredddddd
2702,0, long ride home and i am bored
2703,0, long week ahead!!! Another weekend off!!!
2704,1,#NAME?
2705,0, lookin up strippin classes
2706,0," looks like I have to take the bus home tonight. I really need a new car, BADLY..."
2707,0, Looks like Villarreal might not be making it to the Champions League next season.
2708,0, Losee Magic
2709,0, lost a follower -1. :/
2710,0, lost a follower! lol
2711,0, lost my spot in front of the heater
2712,0," lots of pics of clebs in teeny bikinis at the mo,well I feel like shamu today, salad for lunch and fruit, at least my baps are my own lol"
2713,1, love it
2714,0, lunch break=wasted. 23mins left to keep refreshing.
2715,0, M is bummed. i wish there was something i could do
2716,0, maaaann...well @ least u dnt hav 2 worry about this silly place nemore @shansopink ...ooo gurl they drive me insane n here...i hate rules
2717,0, I hate Mondays.
2718,0, I hate my job! I want to fly a plane soon! 
2719,0, I hate the &quot;out-of-nowhere&quot; stuff...
2720,0, i hate this
2721,0, i hate this .. Goodnight. LOL http://tinyurl.com/olyvhe
2722,0, I hate this job
2723,0, i hate thunderstorms...   I don't like the sound of thunder...
2724,0, i hate today (((
2725,0,- I hate waking up when you're in the middle of the best dream ever 
2726,0, i hate work
2727,0, i hate you think you or talk you? i don`t like that !! now aunts b.day
2728,0, i have a cold!
2729,0, I have a headache.
2730,1," i have a new pictureee...i don't have face buuut...it's beatiful! aah the photograph is Sara, she've a great future how photograph haha"
2731,0," I have a sick @posty today. He has a headache, cough, sore throat.  He is curled up on the couch."
2732,0, i have a stomach ache.. and i think its from the ahi tuna i had at PF changs tonight.. something was just not right about it.
2733,1, i have an idea im going to get a gun go to taylor l's house and kill him!! IM A VERY BAD GIRL x]
2734,0, I have heartburn...cheap pizza sauce
2735,0, I have never seen the Abbey Road thingy
2736,0, i have no deo left what am i going to doo i stink!
2737,0," I have rehearsals 10-4 today, and thenagain tomoro, and the next day, and the next, and then one more and I am finished with that school!"
2738,0, i have the flu i feel horrible... @roly50100150 please come home i feel bad
2739,0, I have to go back to work now!  not long till finishing time...
2740,0, i have to start studying for finals
2741,0, I haven't start packing for a 7:00am flight! FML
2742,0, i hope this gets better..
2743,0, I hope you're okay &lt;3
2744,0," I jinxed my good mood, I say I'm happy and all that cause Nicks the father to sharons baby and now Farrah dies... didn't know her but its"
2745,0, i juss wish hed talk...
2746,0, I just bought the 50 pack and so far only 4 out of 10 have worked out. These DVDs http://www.amazon.com/dp/B0007TJ58M
2747,0, I just color-edited 60 photos in Lightroom and used my external display and the color profile was wrong. Everything turned out bad. #FAIL
2748,1," I just don't know how to begin this twitter thing. Anyway, I'm taking up my back subject this summer. Hope I'll cope up."
2749,0, i just found my pet bird pidge. I was worried about her cos she likes to leave her cage and walk around cos she cant fly.. she died 
2750,0, i just got a call form work saying more hours got cut
2751,0, i just got in the mood for a sad song... Boooo! two thumbs down
2752,1, i just got song a lullaby by none other than thee infamous matthew. xD i still can't sleep but thanks for the effort.
2753,0, i just had a bad dream and now i'm afraid to go back to sleep. 
2754,0, I just had to restore my iphone to its original settings...wtf apple...this sucks. I better not lose everything....
2755,0, i just hit my head gettiing into the car
2756,0, i just missed out on the hat pricing minigame....i hope i catch it next time! 
2757,0, I just ran out of my favorite cologne...Who wants to buy me some more??
2758,0, i just realized i miss 11:11 dangggg
2759,0, i have to be at school for 8 in the morning.
2760,0, i have to go to my sisters now to look after vada so im not going to be able to talk properly to anyone for a while 
2761,0,- I have to miss out on the Nashville night  at least there's a Grease double feature on tonight...haha
2762,0, i have to wake up early 2morrow..Boo!!...first stop starbucks
2763,1, i have twitter on my phone now
2764,0, i havee to get up at 6 tomorrow blehh.
